,News,Tweets
0,vipalmonga,"['RT @minzengwsj: WSJ: Trump is considering Kelly Craft, the U.S. ambassador to Canada, as Nikki Haley\xe2\x80\x99s successor at the U.N.  https://t.co/\xe2\x80\xa6', 'Canadian court removes Brandon Truaxe from his CEO job and board seat at skin-care line Deciem, following Instagram\xe2\x80\xa6 https://t.co/nNk7HNIfvC', 'RT @hscoffield: Here\xe2\x80\x99s a #chartoftheday for #cdnpoli https://t.co/6Oj6Wk1tCs', 'RT @paulwsj: WSJ SCOOP from @michaelcbender Trump is considering up to five candidates to replace Jeff Sessions, including HHS Secretary Al\xe2\x80\xa6', 'Deciem\xe2\x80\x99s founder shuts its stores  citing \xe2\x80\x98major criminal activity\xe2\x80\x99\xe2\x80\x94and minority stakeholder Est\xc3\xa9e Lauder sues\xe2\x80\xa6 https://t.co/W9wzyGhJEo', 'Gold: ""I turned toward the room again to see Kelly and Ayers entwined, their arms stretched around each other and t\xe2\x80\xa6 https://t.co/mI5MyhqSDI', 'RT @NewYorker: A few months ago, the 9-year-old Alice Kassnove\xe2\x80\x99s ruthless cartoon-captioning nearly broke the Internet. So we brought her i\xe2\x80\xa6', 'RT @NateSilver538: One thing I think you can say that polls have been extremely *weird* lately. In early/mid September, the polls were pret\xe2\x80\xa6', 'RT @SaraJBenincasa: A man just told me to smile and a stranger lady said \xe2\x80\x9cMOTHERFUCKER DON\xe2\x80\x99T TELL HER WHAT TO DO\xe2\x80\x9d so I\xe2\x80\x99m married to that la\xe2\x80\xa6', '@MattQuinn16 https://t.co/Yun2IPRW4i', 'RT @SamWalkers: This is an achievement that speaks as much to what we publish as what we don\xe2\x80\x99t. @WSJ https://t.co/RCur3D6E1b', 'RT @RollingStone: Kate Bush is reissuing her entire studio catalog, including numerous rarities, on a series of remastered vinyl and CD box\xe2\x80\xa6', ""credit @jacquiemcnish for spotting this massive story that could upend Canada's insurance giants. An Ontario farmer\xe2\x80\xa6 https://t.co/mG4qKLtAdz"", 'RT @WSJmarkets: Wall Street Journal correspondent @srussolillo helped create a new WSJ cryptocurrency. But would he be able to launch it? h\xe2\x80\xa6', 'RT @kate_linebaugh: Some parents pay up to $400 an hour to prep 4-year-olds for NYC\xe2\x80\x99s gifted test  https://t.co/c4aaN2fcnD', 'RT @jimwillhite: Canada\xe2\x80\x99s investment banks are big winners in marijuana boom  https://t.co/gA5TP4xQWl via @WSJ @beneisen @vipalmonga', 'RT @eisingerj: Here\xe2\x80\x99s Vinod Kholsa, today\xe2\x80\x99s platonic example of a Silicon Valley executive crippled by greed and yet wrapped in self-righte\xe2\x80\xa6', 'RT @conorsen: In the wake of Lehman, a mentor said that rich people were the last to notice financial trends. https://t.co/seTWaAcStf', 'RT @theofrancis: More big companies are limiting the ways in which they spend money on elections, a new report finds. My latest on @WSJ htt\xe2\x80\xa6', 'Another must read by @joe_palazzolo and @mrothfeld\nPresident Trump in February directed a legal effort to silence S\xe2\x80\xa6 https://t.co/PHw5178Ek3', ""RT @nationalpost: 'Astonishing' clause in new deal suggests Trump wants leverage over Canada-China trade talks: experts https://t.co/E60QYj\xe2\x80\xa6"", 'RT @timkmak: Missed by the media coverage I\'ve seen: \n\nAlaska Public Media asked Sen. Lisa Murkowski: \n\n""A lot of American women are saying\xe2\x80\xa6', 'Canada\xe2\x80\x99s investment banks are big winners in marijuana boom  https://t.co/459P3NP5U6 via @WSJ w/ @beneisen', 'RT @AaronBack: Corporatism: How NAFTA 2.0 balances labor and business interests https://t.co/ANa6fy0TNG smart take by @JMSchles', 'RT @jasonzweigwsj: on the folly of imitating the routines of CEOs\n\nBartleby: The annoying habits of highly effective people https://t.co/fA\xe2\x80\xa6', ""RT @WSJ: Husky proposes to buy MEG, an unsolicited bid in Canada's oilpatch https://t.co/zqZAhJ5juU"", 'U.S., Canada are near a Nafta deal as a they face a midnight deadline  https://t.co/13hTasMNvd via @WSJ', 'RT @globeandmail: Quebec officials scramble after first confirmed case of fatal deer disease https://t.co/0YHHZigyfn https://t.co/VdtFsoluM9', 'RT @rebeccadobrien: Congratulations @MaraGay! What a superstar. https://t.co/dpDO74CTAx', ""RT @TMannWSJ: Scoop w/ @tgryta and @RachelEnsignWSJ --&gt; GE's board convened an unscheduled meeting on Wednesday, trying to get their heads\xe2\x80\xa6"", 'RT @KFaulders: TRUMP on Ford\'s testimony: ""I thought her testimony was very compelling. She looks like a very fine woman to me."" Calls Ford\xe2\x80\xa6', 'RT @mlagos: Holy crap. Jeff Flake is asking for a delay and FBI investigation', 'RT @maggieNYT: Among many other things. For all the thundering ahead of the hearing, no questions about the Fox interview, about Whelan, et\xe2\x80\xa6', 'RT @bradleyhope: \xe2\x80\x9cBillion Dollar Whale,\xe2\x80\x9d an Absurd Tale of Financial Fraud https://t.co/DG2kItYpyR', 'RT @calgaryherald: Canada\xe2\x80\x99s population explosion \xe2\x80\x94 the biggest gain since 1957 \xe2\x80\x94 fuelled by international migration. #Canada #cdnpopulation\xe2\x80\xa6', 'RT @paulvieira: After briefing from USTR Lighthizer, several Democratic lawmakers expressed discontent with White House plans to advance a\xe2\x80\xa6', ""RT @markberman: This is an extremely good point about the divide between journalists and audiences -- it's something I repeatedly notice wh\xe2\x80\xa6"", 'RT @CGrantWSJ: The truth is catching up with Tesla https://t.co/lWsWh8n7Zg', 'RT @rob1cox: It\xe2\x80\x99s possible to empathize with both of these people, as they are human beings who believe 100% in their versions of the truth.', 'RT @maggieNYT: A great piece on what most of us in NY and DC miss about how Trump welds himself to reporters, including through performance\xe2\x80\xa6', 'RT @JohnLorinc: What he said. Journalism matters, and it\xe2\x80\x99s not free. https://t.co/XOc7jW5ZIx', 'RT @jasonzweigwsj: \xf0\x9f\x92\xaa https://t.co/3Kzw9RY7Tv', 'RT @jensmithWSJ: FreightRover signed a $500 million financing deal with Crayhill Capital to speed payments to truckers via \xe2\x81\xa6@vipalmonga\xe2\x81\xa9  h\xe2\x80\xa6', 'RT @WSJmarkets: In a market reminiscent of the dot-com bubble, investors are snapping up shares of companies in the legalized pot business\xe2\x80\xa6', 'High times on the stock market. In a market reminiscent of the dot-com bubble, investors are snapping up shares of\xe2\x80\xa6 https://t.co/sEKYXJboOR', 'RT @maloneyfiles: Buckle your seat belts. Marijuana has ignited a stock craze reminiscent of the late 1990s dot-com bubble and recent bitco\xe2\x80\xa6', ""Here is my take with @jacquiemcnish on the cannabis stock craze. It's madness!  https://t.co/vRuwIVypjh"", 'RT @jackie_french_: Me: how much does it costs to  borrow a thousand books a year from the library?\nSmall boy: $500?\nSmaller girl: $1,000!\xe2\x80\xa6', 'This is my favorite podcast https://t.co/BWKszHYOh2', 'RT @emmersbrown: Christine Ford noticed Sunday morning, even before her name was made public, that Ed Whelan appeared to be seeking informa\xe2\x80\xa6', 'RT @StuartBogie: I had the immense pleasure of working on a small part of this record - some musical medicine right here... https://t.co/4q\xe2\x80\xa6', 'Jesus. What a kick in the gut. Thanks for sharing @TMannWSJ https://t.co/EEcGpmLJEo', 'RT @businessinsider: Soybean prices plunge to decade low https://t.co/pECUnm9zBo', 'RT @NateSilver538: Both were about a 30% chance so equally likely (and neither should be thought of as ""shocking"" or any synonym of shockin\xe2\x80\xa6', '@BrightMoments1 @Stevie_DG https://t.co/pAA20V266M', 'RT @abbydphillip: Kellyanne Conway moments ago on Kavanaugh\'s accuser: ""This woman should not be insulted and she should not be ignored.""\xe2\x80\xa6', 'RT @NorahODonnell: Q - Does your client believe her allegation should disqualify #Kavanaugh? \nKatz - \xe2\x80\x9cShe believes it bears on his characte\xe2\x80\xa6', 'RT @jacquiemcnish: Bad CSX derailment in North Carolina after storm washout. https://t.co/nUfOcNshRa', 'RT @profgalloway: Creativity Curve \xe2\x80\x94 thx @mylesnyc https://t.co/GfW2uqbZYC', ""RT @TheAtlantic: Self-esteem doesn't work. Try self-compassion instead, writes Olga Khazan https://t.co/IqciphIFb3 https://t.co/omOEwJXJWi"", 'RT @_davidelman: A decade ago a bunch of @TheDealNewsroom writers were very busy. @vipalmonga @vyvyan8 @johnnyblakeley #LehmanBrothers http\xe2\x80\xa6', 'RT @JerryDunleavy: This is extremely lit.\nhttps://t.co/DdL08ecNIO', 'RT @pbump: I missed this last month: The New York Public Library lets people check out ties, briefcases and handbags for important meetings\xe2\x80\xa6', 'RT @Tim_Org: Is there nothing public libraries can\xe2\x80\x99t do?? https://t.co/EgHtBlzbAc', 'RT @_davidelman: Continuing #LehmanBrothers retrospective, a potential Barclays deal collapsed on Sept. 14, @vipalmonga wrote, and Monday l\xe2\x80\xa6', 'Presented without comment. H/T @sampatchmusic https://t.co/sRCBRAHhNE', 'RT @WSJ: Some employers caution workers against using email during Hurricane Florence as backup systems may be more vulnerable to intrusion\xe2\x80\xa6', 'RT @RichardRubinDC: This story is really a gem. You should read it. \nhttps://t.co/jgcJOvOa4r https://t.co/pstrUKfLFC', 'RT @TomGroppe: \xe2\x80\x9cCinnamon-Raisin Bagels Face a Schmear Campaign in New York\xe2\x80\x9d is just about the best headline of 2018 https://t.co/G33jyYU4K1', 'RT @maggieNYT: Reporters would have to issue a correction. https://t.co/fkuJ57rRK9', 'Is ""violated company policy"" the new ""harassed?""', 'RT @srussolillo: Once again, huge kudos to @Dowjones and @wsj. And many thanks to @SerenaNgWSJ, @DrewDowell, @murraymatt and everyone else\xe2\x80\xa6', 'RT @srussolillo: No one should be feel like they\xe2\x80\x99re being left behind when it comes to promotions or pay raises just because they choose to\xe2\x80\xa6', 'RT @_davidelman: 10 years ago today, there were rumblings of a $BAC consortium bidding for #LehmanBrothers. ""There is not the same urgency\xe2\x80\xa6', 'RT @butlerwills: Marcel tells a story about his dad bringing a sawed off shotgun to get his motorcycle back from a rival biker gang in Winn\xe2\x80\xa6', 'RT @Maryellen: In 1982, the artist Agnes Denes planted and harvested a wheat field in a vacant lot 1 block from Wall Street and I think abo\xe2\x80\xa6', 'RT @ianbremmer: Every 9/11 at exactly 10:28am (when the North Tower collapsed), the World Trade Center Oculus\xe2\x80\x99s skylight opens to allow the\xe2\x80\xa6', 'RT @jasongay: \xf0\x9f\x91\x80 https://t.co/FjLnHdTf4o', 'Angry that no major labels would sign her, Joan Jett co-wrote the anthem to protest the double standard facing fema\xe2\x80\xa6 https://t.co/bAlnhhxOFN', 'Thanks for digging this up. Those were crazy days! https://t.co/lMtSmGnpqA', ""RT @mims: 29 year old head of world's biggest crypto hedge fund has his personal piggy bank in hard currency and many of his early investor\xe2\x80\xa6"", 'RT @LFahrentholdP: RIP #MarkPittman. Predicted #FinancialCrisis. Sued #FederalReserve. #Bloomberg reporter. #10thAnniversaryOfFinancialCras\xe2\x80\xa6', ""RT @rachelholliday: hmm all I'm hearing is\n\nLocal Woman Eats Whatever She Damn Well Pleases"", 'American politics is pretty exhausting, but imagine what it would be like with a #NotwithstandingClause', 'RT @felixsalmon: I bought my iMac in April 2015 for $2,849. Today, 3.5yrs later, they\xe2\x80\x99re still selling exactly the same configuration; the\xe2\x80\xa6', 'RT @minzengwsj: Finally after all these years!!! WSJ: Cortlandt Street subway station, damaged on 9/11, reopens 17 years after terrorist at\xe2\x80\xa6', 'RT @kingcoos: Y\xe2\x80\x99all, they said free! Get your  tickets! #Brooklyn https://t.co/wrsvIGNiJA', 'RT @Cezary: New from me: Lewis Ranieri, the father of mortgage-backed securities, envisioned a future far different from the market that\xe2\x80\x99s\xe2\x80\xa6', 'RT @seungminkim: NEW statement from Bill Burck, GWB\xe2\x80\x99s records representative who led the review of Kavanaugh\xe2\x80\x99s records https://t.co/6MQSbgB\xe2\x80\xa6', 'RT @TheEconomist: The decision by the Supreme Court is final https://t.co/89tNAfO7eO', 'Great @WSJ story! https://t.co/qSNvGHnptl @Stevie_DG @FOUROBJECTS', 'RT @waltmossberg: Thread. If the @nytimes, or any legit news organization, were to consider taking the extraordinary step of publishing an\xe2\x80\xa6', ""RT @jgfarb: Sorry you are not an adult in the room if you're firing off anonymous letters to appease your guilty conscience and pretending\xe2\x80\xa6"", 'RT @reason: So the ""failing"" @nytimes has published an anonymous op-ed calling @realdonaldtrump an idiot. Don\'t fall into the trap, writes\xe2\x80\xa6', ""RT @FilmForumNYC: Our Hip Hop at the Movies series starts ONE WEEK FROM TODAY! Don't miss rare films featuring Run-DMC, the Beastie Boys, L\xe2\x80\xa6"", ""RT @AlanaMassey: If your boyfriend doesn't have a crush on Marisa Tomei, he's a cop."", 'RT @AaronBack: Vanilla Ice is on the plane with all the sick people. I love 2018. https://t.co/VjinktnMhE', 'RT @charlesforelle: ... It\'s a story of one person\'s hubris, but also an indictment of a culture that, in its zeal to ""disrupt,"" forgets or\xe2\x80\xa6', 'RT @kimmackrael: The Bank of Canada held its key interest rate steady on Wednesday, at 1.50%, and signaled that the outcome of Nafta talks\xe2\x80\xa6', 'RT @NateSilver538: This is what I mean by generic ballot polling being noisy/bouncy. Democrats had a bunch of *excellent* generic ballot po\xe2\x80\xa6', ""RT @RWhelanWSJ: The prescription at the end of this article is too easy a salve for the guilty #woke consumer conscience. It's fine to game\xe2\x80\xa6"", ""U.S. Growth is powering Canada's banks. Meanwhile, $BNS, the one Canadian banks with little U.S. presence, is getti\xe2\x80\xa6 https://t.co/61JAyYm5e5"", 'RT @knash99: New York and Philadelphia declined to say whether they have cyber insurance --&gt; A majority of the 25 largest U.S. cities have\xe2\x80\xa6', ""RT @PaulPage: Japan's Kansai airport closed after the most powerful typhoon in 25 years slammed into the country. https://t.co/DAD8kB26AA v\xe2\x80\xa6"", 'RT @davidjlynch: Really puzzling, though, how the US could have become the world\xe2\x80\x99s largest economy, at $20 trillion, while simultaneously b\xe2\x80\xa6', 'In the U.S. and Canada, government involvement in the dairy industry has been long entrenched, making a trade deal\xe2\x80\xa6 https://t.co/KFN4PSBgyJ', 'For Canada\xe2\x80\x99s largest banks, the story is all about U.S. growth. $RY $BMO $CM $TD $BNS  https://t.co/qGouyTlQK5 via @WSJ', 'Diversification to the U.S. is paying off for Canada\xe2\x80\x99s largest banks  https://t.co/qGouyTlQK5 via @WSJ', 'RT @biancawylie: I just published \xe2\x80\x9cSidewalk Toronto \xe2\x80\x94 Intellectual Property, Innovation, and the Politics of Choice\xe2\x80\x9d https://t.co/pLJoUg0w35', 'RT @Spencerjakab: Personality test https://t.co/aw3ntSVsL5', ""RT @paulvieira: Trump on Saturday issued dual threat to Canada and Congress on Nafta: Canada has to compromise or it's out; and Congress sh\xe2\x80\xa6"", 'RT @BNNBloomberg: #BREAKING: U.S. SENIOR OFFICIAL SAYS DEAL WILL BE A ""FULL RENEGOTIATION"" OF NAFTA TEXT', 'RT @paulvieira: On WSJ wires: US-Canada Talks Break Up With No Friday Agreement -- Sources;  \nTrump Is Expected to Notify Congress of Plans\xe2\x80\xa6', 'RT @DaisyMaxey: US/Canada trade talks end without an agreement --DJ', ""RT @fumano: Huh. Here is the President confirming the accuracy of @ddale8's scoop. https://t.co/lEHQdaflsu"", 'Trump to propose retirement changes https://t.co/pJ5wZSo6NS via @WSJ', 'RT @ABC: R-E-S-P-E-C-T: In honor of Aretha Franklin\'s life and legacy, the Welsh Guards Band plays Aretha\'s hit ""Respect"" at the Changing o\xe2\x80\xa6', 'RT @mccoyspace: Wow. \xe2\x80\x98End of an era\xe2\x80\x99 doesn\xe2\x80\x99t even capture it https://t.co/a7QdFj8IV2', 'RT @PaulPage: The latest discussion in the U.S.-Canada talks may be over whether that Friday deadline is really a deadline. https://t.co/hj\xe2\x80\xa6', 'RT @paulvieira: Canada Must Decide: It\xe2\x80\x99s Either a Nafta Deal or a Smaller Economy. \xe2\x80\x9cThe lack of access to the U.S. under a free-trade pact\xe2\x80\xa6', 'RT @jonathanvswan: a wild leak of Bloomberg\xe2\x80\x99s off the record with POTUS... Bombshell leak to Toronto Star upends NAFTA talks: In secret \xe2\x80\x98so\xe2\x80\xa6', 'RT @natnewswatch: The U.S. Trade Representative says Canada has made no concessions to the United States on the thorny issue of dairy acces\xe2\x80\xa6', ""RT @NateSilver538: If you looked at district-level polls alone, you'd infer Dems would win the House popular vote by ~6 points. If you look\xe2\x80\xa6"", 'RT @CBCAlerts: BREAKING: Toronto police says Yorkdale Mall being evacuated after reports of gunshots; asking public to avoid the area', 'TD Bank\xe2\x80\x99s quarterly net rises 12%, helped by jump in return from its TD Ameritrade investment after Scottrade purch\xe2\x80\xa6 https://t.co/yylOec0rKK', 'RT @HuffPostCanada: BREAKING: Federal Court of Appeal overturns approval of the Trans Mountain pipeline. Construction cannot continue. Stor\xe2\x80\xa6', ""Lose your illusions, @AaronBack The next movie won't be good. Move on with your life. https://t.co/FbPOeZ0Etj"", 'U.S. is denying passports to Americans along the border, throwing their citizenship into question https://t.co/NrWlx1Fo81', ""RT @NarangVipin: *This* is the missing piece to the puzzle as to why we are at an impasse--why NK was so taken aback by Pompeo's insistence\xe2\x80\xa6"", '@steven_norton https://t.co/XZt5ntg73J', 'RT @jdawsey1: To be clear, Cohen lawyer and spokesman and Clinton confidante says he gave info to reporters that he didn\xe2\x80\x99t know to be true,\xe2\x80\xa6', ""RT @Tim_Org: This. \n\nI'm trying to condition myself to stop checking, but, boy, is it difficult. https://t.co/u8wcqW4vfs"", 'RT @RWhelanWSJ: Freeland and Trudeau must be hitting the roof. Mexican foregin minister @LVidegaray is, in a press conference currently tak\xe2\x80\xa6', 'RT @WSJ: Elon Musk was going to take Tesla private. The money was there. Then he walked away. https://t.co/d25jxQvlc6', ""RT @ericuman: Reminder: The journalists at the Murdoch-owned @WSJ have been doing the Lord's work. Kicking ass. They are why we know all th\xe2\x80\xa6"", 'Wallace Shawn Emerges As Frontrunner To Replace Daniel Craig As James Bond https://t.co/rtnzBjAtGS', 'I disagree with the lazy dismissal of GOP voters in this analysis, but I do think the main point is sound. Trump wi\xe2\x80\xa6 https://t.co/2NT6O8tTvF', 'RT @nicole_hong: Important point ----&gt; https://t.co/1YAjFdruxi', 'RT @kodakreelfilm: ""The Magnificent Ambersons"" screens on #35MM #ReelFilm. See it at @FilmForumNYC at multiple times. https://t.co/WtNap5iB\xe2\x80\xa6', 'https://t.co/PznNt9GXgQ', ""RT @rebeccadobrien: Count 'em! https://t.co/gweg798hZ9"", ""RT @rachelholliday: KILLIN' IT\nshout-out to student journalists and interns, current and former. the hustle is very real. https://t.co/yDn7\xe2\x80\xa6"", ""RT @julietlapidos: It's interesting, given focus on the WaPo NYT horse race, that possibly the most consequential Trump investigation so fa\xe2\x80\xa6"", 'Uber\xe2\x80\x99s new finance chief is well-versed in the IPO process https://t.co/Cg57SwQpoD via @WSJ', 'RT @ForsythJenn: The original @WSJ McDougal and Stormy stories: \nEnquirer shielded Donald Trump from Playboy model\xe2\x80\x99s affair allegation http\xe2\x80\xa6', 'RT @DnlKlr: Correct. Also, there should only be one woman per city who is able to have kids, she should be 5 times as big as everyone else,\xe2\x80\xa6', 'RT @paulvieira: Another major complication emerges in Nafta talks - - this time, conflict between Pena Nieto &amp; AMLO on dealing with energy\xe2\x80\xa6', 'RT @ForsythJenn: Read @WSJ for the Cohen coverage here. The Journal broke the payments to both Stormy Daniels and Karen McDougal. https://t\xe2\x80\xa6', ""RT @AlexMartinWSJ: Yes, here's the link to that @WSJ exclusive from Nov. 4, 2016. https://t.co/svku6qhgmN"", 'RT @JeanneWhalen: And @rebeccadobrien @nicole_hong @rebeccaballhaus @alexandraberzon and the great editing talents of @jonesashby and @mich\xe2\x80\xa6', 'RT @Tim_Org: Fabulous review of ""Music After the Fall"" - thanks, Alex! https://t.co/YKWrLLnda8', 'RT @GreatDismal: Most Confederate monuments, cheaply mass-produced, were erected by the Daughters of the Confederacy, who raised the money\xe2\x80\xa6', ""RT @GRogow: We are still learning stuff about last year's tax law. Our latest: the BEAT wrinkle that could hit insurers at their most vulne\xe2\x80\xa6"", 'The BEAT provision aims to keep companies from skirting taxes by shifting profits to overseas affiliates  https://t.co/2rdKPHF3as via @WSJ', ""RT @biancawylie: I wrote a paper. It's been an adventure and I'm happy to get to share it  now :)\n\nIt's about our current open data policy\xe2\x80\xa6"", 'RT @KannoYoungs: GOAT tweet https://t.co/cvxt0ukyny', 'Angst is rising in Windsor, Ontario, over Trump\xe2\x80\x99s threats to impose tariffs on foreign-built cars and auto parts\xe2\x80\xa6 https://t.co/Yoz187ZjsV', 'RT @MuslimIQ: WARNING: Graphic video\n\nA pack of vicious dogs brutally attack a helpless child as he tries to escape their merciless wrath\nh\xe2\x80\xa6', 'RT @Patrick_Spence: \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 https://t.co/75aK1XPc4M', 'RT @themoneyiowe: \xe2\x80\x9cI\xe2\x80\x99m trying to keep this simple / in the time left to me\xe2\x80\x9d \xe2\x80\x94 Jo Shapcott https://t.co/T47QK2oCbm', 'The ending to ep. 2 of the new @BetterCallSaul season. Holy shit.', 'RT @washingtonpost: An 87-year-old woman carried a knife outside to cut dandelions. Police Tasered her. https://t.co/SxanDVQLAT', ""RT @Newsweek: Here are some of Aretha Franklin's best live performances throughout her legendary career https://t.co/1fNSTGFrDU"", 'RT @TomWrightAsia: Malaysia believes China is harboring one of the world\xe2\x80\x99s most-wanted financial fugitives. Our story details Jho Low\xe2\x80\x99s lif\xe2\x80\xa6', 'Summer of the Gun. Canada shootings spur debate over gun control     https://t.co/a6315oe0uQ via @WSJ', 'RT @sarasmunoz: Canada wakes up to its own gun problem: Shootings spur debate over gun control by \xe2\x81\xa6@vipalmonga\xe2\x81\xa9  https://t.co/WAOvQV0rR2', 'My latest @wsj piece. Canada shootings spur debate over gun control https://t.co/a6315oe0uQ via @WSJ', 'Turkey\xe2\x80\x99s Financial Crisis Surprised Many. Except This Analyst. https://t.co/oJI0hiF2Ke', 'A complicated and deeply flawed man no doubt, but man could he write! RIP V.S. Naipaul: https://t.co/DGCg3whOMS', 'RT @brmuse: HARRIET TUBMAN plays Richmond Jazz Festival 8/11/18 at 17:45! Come on through! Always happy to see ya! \xe2\x81\xa6@melvingibbs\xe2\x81\xa9 \xe2\x81\xa6@Sunnysi\xe2\x80\xa6', 'RT @ryanbeckwith: The Last Major TV Factory in the U.S. Is Shutting Down Because of President Trump\xe2\x80\x99s Tariffs https://t.co/JUO0e9xlXo', 'Around 7,000 Saudi students are caught up in the biggest diplomatic crisis between the kingdom and a Western ally s\xe2\x80\xa6 https://t.co/uFsNP78VlX', 'RT @bradleyhope: Saudi Arabia\xe2\x80\x99s Crown Prince Picks a Very Strange Fight with Canada https://t.co/a4ncBdHTrV', 'RT @KFILE: Neither the First Lady\'s office or their immigration law would say it was through so-called ""chain migration"" the process the pr\xe2\x80\xa6', 'RT @JeffreyGoldberg: The @nytimes, continuing to not fail:\nhttps://t.co/1GMn4Ntgpy', 'Tuesday\xe2\x80\x99s elections show that the GOP has a fighting chance to keep the House, writes @KarlRove https://t.co/G0y3p1xeUu via @WSJOpinion']"
